FileName,SHA,Issue
addons/l10n_fr/fr_pcg_taxes.xml,ccd28977c7da3627d0969929e9bb8f313b0469fb,10625
addons/l10n_fr/fr_tax.xml,ccd28977c7da3627d0969929e9bb8f313b0469fb,10625
addons/l10n_ca/account_tax_en.xml,94875a6fb60f1818900dded4fa6951cabe340cf0,10376
addons/l10n_ca/account_tax_fr.xml,94875a6fb60f1818900dded4fa6951cabe340cf0,10376
addons/base_import/models.py,97d2b758fe23d15f83fcd804b54b4b2326166f10,9779
addons/base_import/tests/test_cases.py,97d2b758fe23d15f83fcd804b54b4b2326166f10,9779
README.md,aefa2cf2c367627d83837e3f029a05709da2cc73,10904
doc/cla/individual/kevinchappell.md,9187dc15e573927556a22b504e7e369c40a17e17,10697
doc/reference/cmdline.rst,9187dc15e573927556a22b504e7e369c40a17e17,10697
addons/link_tracker/models/link_tracker.py,52b394861b8c9a0c4a140f952d9004e958aea024,10928
addons/website/data/demo.xml,682342667eee6385306c85c85d1481eb8acfd326,10870
addons/website/models/website.py,682342667eee6385306c85c85d1481eb8acfd326,10870
addons/website/views/website_views.xml,682342667eee6385306c85c85d1481eb8acfd326,10870
addons/web/static/src/js/views/pivot_view.js,dde97416b9b3dd65f741a039c61164c982d7693c,10768
addons/website_mail_channel/static/src/js/website_mail_channel.snippet.js,503824184cb7e78c2ab3c87c87d0127c996928b4,10005
addons/website_mail_channel/static/src/js/website_mail_channel.snippet.js,503824184cb7e78c2ab3c87c87d0127c996928b4,9980
addons/pos_cache/models/pos_cache.py,ca3f3552f868a4c65d9cadd74e0717f990b9a0da,10736
MANIFEST.in,ff3184ed8284a135405314bb76644ce59ba89142,10750
addons/point_of_sale/static/src/js/models.js,efe263280dd8f6665cf97799dd40b4ea6d64e6b1,10767
addons/pos_restaurant/static/src/js/splitbill.js,efe263280dd8f6665cf97799dd40b4ea6d64e6b1,10767
addons/point_of_sale/static/src/js/models.js,efe263280dd8f6665cf97799dd40b4ea6d64e6b1,10350
addons/pos_restaurant/static/src/js/splitbill.js,efe263280dd8f6665cf97799dd40b4ea6d64e6b1,10350
addons/web_kanban/static/src/css/kanban.css,5b4d303d05a95eae7cc52f66386c9bc7a45518f1,7955
addons/web_kanban/static/src/css/kanban.sass,5b4d303d05a95eae7cc52f66386c9bc7a45518f1,7955
addons/web_kanban/static/src/css/kanban.css,5b4d303d05a95eae7cc52f66386c9bc7a45518f1,10687
addons/web_kanban/static/src/css/kanban.sass,5b4d303d05a95eae7cc52f66386c9bc7a45518f1,10687
addons/product_visible_discount/product_visible_discount.py,cc36e03ddc83e73f7b2fa76b9a46e3eaa6298f25,10745
addons/stock/stock.py,d01ecb6e7989cd239b81f932fe8b32487e6297be,10747
openerp/addons/base/ir/ir_qweb.py,f3496dc23371f1c2509a13e9e15d33edc168a695,9978
openerp/addons/base/ir/ir_qweb.py,f3496dc23371f1c2509a13e9e15d33edc168a695,9978
openerp/addons/base/res/res_users.py,ccb0f6db61c9b435856dab01cde5cc366f183dde,9649
openerp/addons/base/tests/__init__.py,ccb0f6db61c9b435856dab01cde5cc366f183dde,9649
openerp/addons/base/tests/test_user_has_group.py,ccb0f6db61c9b435856dab01cde5cc366f183dde,9649
addons/stock/stock.py,3ac46ee3d4b9775c5d18acc8ffb95188508a20af,10623
openerp/addons/base/res/res_lang.py,052da3e89a10ac5697bf62fb97aa0e644a2a861e,10669
addons/account/models/account_invoice.py,628a6146d2da1a66e44acb10969c3a9555b88b0c,10648
addons/point_of_sale/point_of_sale.py,a9a4a2e6b974f91bd50486cbfc6ed88a32bc4880,10647
addons/mail/controllers/main.py,f5fedbcb18a57ee9aeab952f3ff95f692f7a863c,10681
addons/portal_sale/portal_sale.py,f5fedbcb18a57ee9aeab952f3ff95f692f7a863c,10681
openerp/modules/module.py,edeb5a8c0fb5c837364f1d92db731f89824bb28a,10670
addons/hr_timesheet_sheet/hr_timesheet_sheet_view.xml,433732aa8caad08cd96d150e4260f5569ddbef37,10510
addons/web/static/src/js/data_export.js,29be9ae80bd16c828962b239df8bd5c46fa3ebe8,10640
addons/web/static/src/js/data_export.js,29be9ae80bd16c828962b239df8bd5c46fa3ebe8,10327
addons/account/account.py,b493faf5955a905cddbfe10bff0643d975d1b1ea,10645
addons/web/static/lib/moment/locale/af.js,b783d2d1c4c54e6f932c90eeecc35c86e1158019,10634
addons/web/static/lib/moment/locale/ar-sa.js,b783d2d1c4c54e6f932c90eeecc35c86e1158019,10634
addons/web/static/lib/moment/locale/ar.js,b783d2d1c4c54e6f932c90eeecc35c86e1158019,10634
addons/web/static/lib/moment/locale/az.js,b783d2d1c4c54e6f932c90eeecc35c86e1158019,10634
addons/web/static/lib/moment/locale/be.js,b783d2d1c4c54e6f932c90eeecc35c86e1158019,10634
addons/web/static/lib/moment/locale/bn.js,b783d2d1c4c54e6f932c90eeecc35c86e1158019,10634
addons/web/static/lib/moment/locale/bo.js,b783d2d1c4c54e6f932c90eeecc35c86e1158019,10634
addons/web/static/lib/moment/locale/eo.js,b783d2d1c4c54e6f932c90eeecc35c86e1158019,10634
addons/web/static/lib/moment/locale/fa.js,b783d2d1c4c54e6f932c90eeecc35c86e1158019,10634
addons/web/static/lib/moment/locale/hi.js,b783d2d1c4c54e6f932c90eeecc35c86e1158019,10634
addons/web/static/lib/moment/locale/hu.js,b783d2d1c4c54e6f932c90eeecc35c86e1158019,10634
addons/web/static/lib/moment/locale/hy-am.js,b783d2d1c4c54e6f932c90eeecc35c86e1158019,10634
addons/web/static/lib/moment/locale/id.js,b783d2d1c4c54e6f932c90eeecc35c86e1158019,10634
addons/web/static/lib/moment/locale/ja.js,b783d2d1c4c54e6f932c90eeecc35c86e1158019,10634
addons/web/static/lib/moment/locale/ko.js,b783d2d1c4c54e6f932c90eeecc35c86e1158019,10634
addons/web/static/lib/moment/locale/ml.js,b783d2d1c4c54e6f932c90eeecc35c86e1158019,10634
addons/web/static/lib/moment/locale/mr.js,b783d2d1c4c54e6f932c90eeecc35c86e1158019,10634
addons/web/static/lib/moment/locale/ms-my.js,b783d2d1c4c54e6f932c90eeecc35c86e1158019,10634
addons/web/static/lib/moment/locale/ne.js,b783d2d1c4c54e6f932c90eeecc35c86e1158019,10634
addons/web/static/lib/moment/locale/sq.js,b783d2d1c4c54e6f932c90eeecc35c86e1158019,10634
addons/web/static/lib/moment/locale/ta.js,b783d2d1c4c54e6f932c90eeecc35c86e1158019,10634
addons/web/static/lib/moment/locale/th.js,b783d2d1c4c54e6f932c90eeecc35c86e1158019,10634
addons/web/static/lib/moment/locale/uk.js,b783d2d1c4c54e6f932c90eeecc35c86e1158019,10634
addons/web/static/lib/moment/locale/zh-cn.js,b783d2d1c4c54e6f932c90eeecc35c86e1158019,10634
addons/web/static/lib/moment/locale/zh-tw.js,b783d2d1c4c54e6f932c90eeecc35c86e1158019,10634
addons/web_graph/static/src/js/graph_widget.js,e95b01db3ef0525f8213616fa32b586a1a178599,10630
openerp/addons/base/res/res_users.py,7d80cb87900c59c3f402e21e288282e0f785d94b,9919
openerp/addons/test_new_api/models.py,d0c18d7a8590c1bd9bd1ae88587b10dee235ff4f,10228
openerp/addons/test_new_api/tests/test_new_fields.py,d0c18d7a8590c1bd9bd1ae88587b10dee235ff4f,10228
openerp/osv/expression.py,d0c18d7a8590c1bd9bd1ae88587b10dee235ff4f,10228
addons/mail/models/update.py,2a4e3d8f2ff30177e036452bca0a757b36c09143,10323
openerp/addons/test_new_api/tests/test_new_fields.py,748a719fd939cf1028cc217d8b5a8ef8dc39ee08,5121
openerp/fields.py,748a719fd939cf1028cc217d8b5a8ef8dc39ee08,5121
openerp/addons/test_new_api/tests/test_new_fields.py,748a719fd939cf1028cc217d8b5a8ef8dc39ee08,7138
openerp/fields.py,748a719fd939cf1028cc217d8b5a8ef8dc39ee08,7138
addons/hr/hr.py,1d8004dd7028feb009f802d16e5795399ec9cd4b,10589
addons/mail/models/mail_template.py,6dde919bb9850912f618b561cd2141bffe41340c,10547
addons/account/models/company.py,5393638610c2e64be6423b48dc0e5d95e41dfeac,10334
addons/sale/sale.py,1812b8f337962dd059a2adb69d73cc48b31b5914,10488
addons/mail/data/mail_shortcode_data.xml,e5e31a0519d037510f9703f3e4a5850b228a35dc,10445
addons/mail/static/src/js/chat_manager.js,e5e31a0519d037510f9703f3e4a5850b228a35dc,10445
addons/board/static/src/js/dashboard.js,759f98e6ce6a9d42717385677262b42b8df3c75b,10477
addons/account/i18n/ru.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/af.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/am.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/ar.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/bg.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/bn.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/bs.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/ca.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/calendar.pot,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/cs.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/da.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/de.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/el.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/en_GB.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/es.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/es_AR.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/es_BO.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/es_CL.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/es_CO.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/es_CR.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/es_DO.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/es_EC.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/es_MX.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/es_PE.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/es_PY.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/es_VE.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/et.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/eu.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/fa.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/fi.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/fr.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/fr_BE.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/fr_CA.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/gl.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/gu.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/he.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/hi.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/hr.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/hu.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/id.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/it.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/ja.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/ka.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/kab.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/ko.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/lt.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/lv.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/mk.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/mn.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/nb.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/nl.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/nl_BE.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/pl.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/pt.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/pt_BR.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/ro.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/ru.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/sk.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/sl.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/sr.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/sr@latin.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/sv.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/th.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/tr.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/uk.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/vi.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/zh_CN.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/calendar/i18n/zh_TW.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/af.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/ar.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/bg.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/bs.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/ca.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/cs.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/da.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/de.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/el.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/en_GB.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/es.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/es_AR.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/es_BO.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/es_CL.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/es_CO.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/es_CR.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/es_DO.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/es_EC.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/es_MX.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/es_PE.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/es_PY.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/es_VE.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/et.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/eu.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/fa.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/fi.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/fo.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/fr.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/fr_CA.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/gl.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/gu.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/he.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/hr.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/hu.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/id.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/is.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/it.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/ja.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/ka.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/kab.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/ko.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/lo.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/lt.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/lv.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/mk.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/mn.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/nb.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/nl.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/nl_BE.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/pl.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/portal_sale.pot,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/pt.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/pt_BR.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/ro.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/ru.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/sk.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/sl.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/sr.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/sr@latin.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/sv.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/th.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/tr.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/uk.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/vi.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/zh_CN.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/portal_sale/i18n/zh_TW.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/purchase/i18n/af.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/purchase/i18n/am.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/purchase/i18n/ar.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/purchase/i18n/bg.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/purchase/i18n/bs.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/purchase/i18n/ca.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/purchase/i18n/cs.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/purchase/i18n/da.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/purchase/i18n/de.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/purchase/i18n/el.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/purchase/i18n/en_GB.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/purchase/i18n/es.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/purchase/i18n/es_AR.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/purchase/i18n/es_BO.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/purchase/i18n/es_CL.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/purchase/i18n/es_CO.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/purchase/i18n/es_CR.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/purchase/i18n/es_DO.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/purchase/i18n/es_EC.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/purchase/i18n/es_MX.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/purchase/i18n/es_PE.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/purchase/i18n/es_PY.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/purchase/i18n/es_VE.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/purchase/i18n/et.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/purchase/i18n/eu.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/purchase/i18n/fa.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/purchase/i18n/fi.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/purchase/i18n/fo.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/purchase/i18n/fr.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/purchase/i18n/fr_CA.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/purchase/i18n/gl.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
addons/purchase/i18n/he.po,67ab5b776c8cf6eea2e2b95226e915284f47995b,10461
